date, pm25, pm10, o3, no2, so2, co
2015/7/29, , , 14, 16, 4, 
2015/2/7, , , 10, 25, 1, 
2014/8/7, , , 16, 19, 3, 
2014/8/8, , , 16, 9, 2, 
2014/2/14, , , 27, 11, 4, 
2014/2/15, , , 18, 16, 3, 
2014/2/16, , , 14, 20, 3, 
2014/3/5, , , 22, 21, 1, 
2014/3/6, , , 14, 27, 1, 
2014/3/7, , , 24, 21, 1, 
2014/3/8, , , 28, 25, 1, 
2020/9/26, , , , , , 1
2020/9/27, , , , , , 4
2020/9/28, , , , , , 2
