date, pm25, pm10, o3, no2, so2, co
2016/10/15, 70, 20, 8, 37, 4, 5
2016/10/16, 44, 28, 4, 53, 6, 8
2016/10/17, 60, 19, 9, 42, 4, 6
2016/10/18, 43, 12, 12, 26, 2, 4
2016/10/19, 29, 13, 11, 22, 1, 2
2016/10/20, 30, 14, 11, 20, 1, 1
2016/10/21, 36, 14, 11, 19, 1, 1
2016/10/22, 43, 19, 9, 23, 1, 2
2016/10/23, 57, 25, 7, 26, 2, 2
2016/10/24, 62, 38, 3, 32, 3, 4
2016/10/25, 89, 39, 3, 58, 6, 6
2016/10/26, 89, 33, 4, 56, 6, 5
2016/10/27, 79, 27, 6, 44, 4, 4
2016/10/28, 63, 38, 3, 40, 5, 6
2016/10/29, 89, 49, 2, 28, 4, 6
2016/10/30, 122, 55, 2, 37, 4, 7
2016/10/31, 127, 34, 10, 33, 5, 7
2016/11/1, 91, 22, 8, 33, 2, 3
2016/11/2, 50, 43, 4, 61, 7, 6
2016/11/3, 96, 29, 6, 54, 6, 4
2016/11/4, 70, 19, 15, 29, 3, 2
2016/11/5, 65, 5, 15, 15, 1, 
2016/11/6, 55, 11, 17, 22, 1, 
2016/11/7, 32, 32, 5, 49, 5, 
2016/11/8, 74, 16, 6, 35, 3, 4
2016/11/9, 45, 26, 9, 50, 6, 5
2016/11/10, 57, 31, 8, 45, 4, 5
2016/11/11, 70, 21, 6, 35, 3, 4
2016/11/12, 58, 17, 11, 24, 2, 2
2016/11/13, 47, 38, 3, 56, 7, 7
2016/11/14, 82, 31, 3, 46, 6, 4
2016/11/15, 70, 26, 4, 55, 6, 1
2016/11/16, 57, 30, 5, 57, 6, 4
2016/11/17, 59, 26, 7, 65, 7, 5
2016/11/18, 57, 22, 6, 52, 5, 4
2016/11/19, 54, 15, 8, 35, 3, 3
2016/11/20, 44, 18, 6, 40, 3, 3
2016/11/21, 48, 24, 7, 48, 5, 7
2016/11/22, 49, 21, 7, 26, 1, 7
2016/11/23, 52, 16, 14, 15, , 5
2016/11/24, 24, 14, 13, 19, , 5
2016/11/25, 25, 18, 5, 23, 1, 7
2016/11/28, 50, 33, 1, 49, 4, 9
2016/11/29, 71, 83, 1, 86, 12, 17
2016/11/30, 147, 60, 3, 74, 10, 11
2016/12/1, 131, 41, 2, 42, 6, 3
2016/12/2, 93, 24, 3, 41, 3, 2
2016/12/3, 47, 28, 3, 38, 3, 2
2016/12/4, 55, 45, , 38, 5, 5
2016/12/5, 116, 56, , 52, 7, 6
2016/12/6, 143, 46, , 58, 6, 3
2016/12/7, 102, 37, 1, 51, 6, 3
2016/12/8, 89, 38, , 51, 6, 3
2016/12/9, 90, 30, 14, 40, 5, 1
2016/12/10, 73, 26, 1, 46, 5, 3
2016/12/11, 63, 26, 2, 46, 5, 3
2016/12/12, 66, 32, 1, 48, 6, 4
2016/12/13, 75, 36, , 52, 5, 4
2016/12/14, 91, 41, , 42, 3, 4
2016/12/15, 95, 49, , 41, 4, 4
2016/12/16, 107, 43, , 38, 5, 
2016/12/17, 100, 33, , 31, 3, 
2016/12/18, 85, 40, , 28, 3, 3
2016/12/19, 93, 38, 1, 39, 3, 4
2016/12/20, 94, 33, 4, 52, 4, 5
2016/12/21, 67, 37, , 60, 6, 6
2016/12/22, 71, 22, 5, 41, 3, 3
2016/12/23, 49, 31, 9, 33, 2, 2
2016/12/24, 47, 14, 17, 17, 1, 1
2016/12/25, 28, 18, 16, 33, 2, 3
2016/12/26, 37, 41, , 48, 5, 7
2016/12/27, 89, 49, , 43, 6, 9
2016/12/28, 122, 39, 4, 51, 6, 7
2016/12/29, 99, 43, 4, 46, 6, 6
2016/12/30, 112, 30, 6, 35, 4, 3
2016/12/31, 78, 21, 20, 26, 2, 1
2017/1/1, 50, 15, 19, 22, 1, 2
2016/7/1, 57, 19, 2, 37, 3, 4
2016/7/2, 48, 20, 3, 36, 3, 4
2016/7/3, 50, 20, 3, 41, 4, 5
2016/7/4, 57, 13, 13, 21, 2, 3
2016/7/5, 36, 12, 11, 24, 2, 2
2016/7/6, 34, 26, 4, 57, 5, 13
2016/7/7, 66, 22, 2, 40, 5, 8
2016/7/8, 57, 21, 3, 30, 3, 8
2016/7/9, 57, 17, 1, 26, 3, 8
2016/7/10, 49, 19, 5, 36, 4, 8
2016/7/11, 53, 20, 3, 31, 4, 7
2016/7/12, 44, 13, 4, 19, 3, 4
2016/7/13, 32, 11, 3, 16, 2, 1
2016/7/14, 28, 22, , 42, 5, 4
2016/7/15, 58, 16, , 25, 4, 4
2016/7/16, 44, 15, 1, 20, 3, 4
2016/7/17, 45, 19, 1, 41, 4, 6
2016/7/18, 52, 24, 3, 53, 4, 8
2016/7/19, 64, 32, 4, 54, 4, 9
2016/7/20, 76, 14, 3, 19, 3, 6
2016/7/21, 39, 23, 2, 26, 3, 7
2016/7/22, 61, 23, 2, 41, 4, 6
2016/7/23, 64, 18, 1, 27, 3, 5
2016/7/24, 52, 19, 2, 29, 4, 8
2016/7/25, 46, 20, 1, 37, 4, 10
2016/7/26, 54, 22, 11, 26, 4, 9
2016/7/27, 47, 23, 8, 39, 4, 6
2016/7/29, 52, 15, 12, 23, 3, 6
2016/7/30, 36, 11, 13, 22, 2, 6
2016/7/31, 26, 23, 8, 46, 4, 8
2016/8/1, 53, 22, 5, 41, 5, 9
2016/8/2, 55, 23, 5, 44, 4, 8
2016/8/3, 53, 21, 6, 40, 4, 7
2016/8/4, 49, 20, 8, 39, 3, 7
2016/8/5, 47, 20, 6, 35, 3, 6
2016/8/6, 47, 20, 7, 31, 3, 7
2016/8/7, 48, 16, 15, 25, 2, 5
2016/8/8, 34, 17, 18, 18, 1, 6
2016/8/9, 38, 16, 11, 24, 1, 7
2016/8/10, 38, 19, 5, 31, 3, 7
2016/8/11, 48, 26, 3, 48, 4, 5
2016/8/12, 59, 17, 8, 36, 4, 3
2016/8/13, 46, 10, 15, 15, 1, 
2016/8/14, 27, 17, 9, 37, 3, 
2016/8/15, 41, 20, 13, 36, 3, 
2016/8/16, 47, 27, 18, 47, 2, 
2016/8/17, 59, 28, 19, 40, 3, 1
2016/8/18, 61, 32, 13, 46, 4, 2
2016/8/19, 72, 26, 8, 34, 3, 1
2016/8/20, 50, 15, 8, 32, 3, 1
2016/8/21, 40, 24, 5, 44, 4, 2
2016/8/22, 57, 24, 6, 59, 4, 1
2016/8/23, 58, 30, 19, 53, 4, 1
2016/8/24, 67, 31, 14, 34, 2, 3
2016/8/25, 73, 21, 11, 40, 3, 2
2016/8/26, 60, 28, 14, 33, 2, 3
2016/8/27, 64, 25, 11, 35, 3, 5
2016/8/28, 61, 13, 18, 20, 1, 2
2016/8/29, 37, 27, 7, 63, 5, 4
2016/8/30, 67, 25, 6, 54, 6, 4
2016/8/31, 63, 28, 3, 47, 6, 4
2016/9/1, 57, 26, 4, 41, 5, 6
2016/9/2, 63, 21, 5, 32, 3, 5
2016/9/3, 50, 16, 6, 25, 2, 5
2016/9/4, 37, 22, 3, 38, 4, 7
2016/9/5, 57, 24, 2, 38, 5, 8
2016/9/6, 62, 23, 12, 44, 3, 6
2016/9/7, 63, 28, 5, 49, 4, 5
2016/9/8, 67, 23, 8, 42, 4, 3
2016/9/9, 54, 21, 6, 31, 4, 2
2016/9/10, 51, 22, 6, 34, 4, 1
2016/9/11, 47, 21, 4, 40, 4, 3
2016/9/12, 54, 30, 9, 50, 4, 2
2016/9/13, 67, 37, 11, 25, 2, 1
2016/9/14, 83, 36, 8, 62, 3, 6
2016/9/15, 80, 15, 8, 14, 1, 3
2016/9/16, 40, 12, 7, 6, , 5
2016/9/17, 32, 14, 12, 15, , 6
2016/9/18, 43, 24, 4, 19, 1, 6
2016/9/19, 62, 16, 3, 15, , 5
2016/9/20, 51, 31, 3, 48, 2, 7
2016/9/21, 76, 33, 5, 51, 4, 8
2016/9/22, 74, 27, 4, 62, 5, 5
2016/9/23, 60, 23, 7, 48, 3, 2
2016/9/24, 54, 21, 11, 40, 3, 4
2016/9/25, 52, 31, 5, 48, 4, 4
2016/9/26, 59, 25, 4, 42, 4, 3
2016/9/27, 57, 35, 7, 46, 4, 3
2016/9/28, 64, 25, 7, 45, 5, 3
2016/9/29, 50, 29, 5, 53, 6, 4
2016/9/30, 57, 18, 12, 39, 4, 3
2016/4/1, 72, 31, 12, 51, 3, 5
2016/4/2, 73, 32, 11, 42, 3, 4
2016/4/3, 83, 28, 9, 58, 5, 3
2016/4/4, 66, 23, 12, 48, 4, 2
2016/4/5, 53, 23, 10, 61, 5, 3
2016/4/6, 55, 21, 8, 50, 5, 4
2016/4/7, 48, 25, 6, 51, 5, 5
2016/4/8, 57, 19, 9, 46, 4, 3
2016/4/9, 42, 17, 17, 36, 2, 3
2016/4/10, 38, 41, 10, 45, 4, 6
2016/4/11, 94, 25, 6, 58, 6, 4
2016/4/12, 57, 26, 7, 55, 5, 4
2016/4/13, 60, 31, 6, 54, 5, 4
2016/4/14, 71, 19, 5, 53, 3, 4
2016/4/15, 51, 8, 15, 23, 1, 1
2016/4/16, 31, 11, 15, 28, 1, 2
2016/4/17, 35, 27, 4, 58, 4, 5
2016/4/18, 62, 19, 17, 31, 1, 3
2016/4/19, 42, 28, 16, 39, 2, 3
2016/4/20, 52, 31, 19, 33, 2, 1
2016/4/21, 60, 22, 23, 28, 1, 1
2016/4/22, 47, 12, 21, 19, 1, 1
2016/4/23, 30, 11, 27, 21, 1, 1
2016/4/24, 35, 17, 20, 37, 3, 2
2016/4/25, 48, 10, 24, 26, 2, 1
2016/4/26, 28, 17, 20, 33, 2, 1
2016/4/27, 47, 26, 10, 50, 5, 4
2016/4/28, 61, 27, 10, 48, 5, 5
2016/4/29, 64, 12, 23, 25, 1, 3
2016/4/30, 29, 22, 12, 41, 3, 7
2016/5/1, 53, 20, 13, 30, 3, 5
2016/5/2, 50, 24, 12, 39, 4, 
2016/5/3, 59, 31, 12, 63, 5, 3
2016/5/4, 65, 36, 15, 69, 4, 2
2016/5/5, 68, 39, 16, 60, 4, 5
2016/5/6, 86, 42, 25, 43, 3, 3
2016/5/7, 104, 25, 27, 48, 3, 3
2016/5/8, 64, 36, 20, 49, 4, 4
2016/5/9, 77, 35, 12, 48, 5, 6
2016/5/10, 86, 37, 12, 42, 5, 9
2016/5/11, 98, 35, 33, 25, 2, 4
2016/5/12, 84, 27, 33, 17, 1, 3
2016/5/13, 60, 15, 33, 15, 1, 1
2016/5/14, 34, 21, 30, 30, 2, 2
2016/5/15, 50, 27, 23, 38, 2, 3
2016/5/16, 58, 29, 16, 57, 4, 4
2016/5/17, 68, 22, 21, 52, 5, 3
2016/5/18, 56, 24, 15, 42, 4, 2
2016/5/19, 60, 24, 8, 50, 4, 4
2016/5/20, 59, 22, 9, 35, 3, 4
2016/5/21, 54, 15, 17, 28, 2, 3
2016/5/22, 39, 9, 21, 17, 1, 2
2016/5/23, 27, 12, 23, 15, , 2
2016/5/24, 30, 14, 27, 20, , 3
2016/5/25, 34, 27, 8, 48, 4, 5
2016/5/26, 64, 28, 18, 33, 1, 3
2016/5/27, 67, 26, 27, 21, , 2
2016/5/28, 71, 17, 26, 12, , 2
2016/5/29, 56, 12, 28, 10, , 2
2016/5/30, 42, 9, 25, 16, 1, 2
2016/5/31, 27, 8, 23, 13, , 2
2016/6/1, 27, 10, 26, 13, , 2
2016/6/2, 29, 10, 24, 17, 1, 2
2016/6/3, 34, 18, 16, 19, 1, 1
2016/6/4, 61, 26, 21, 18, 1, 2
2016/6/5, 62, 29, 12, 38, 3, 3
2016/6/6, 60, 35, 8, 47, 3, 4
2016/6/7, 76, 27, 10, 41, 3, 3
2016/6/8, 69, 26, 9, 18, 3, 2
2016/6/9, 66, 27, 5, 60, 4, 3
2016/6/10, 63, 25, 13, 43, 3, 4
2016/6/11, 68, 21, 9, 36, 4, 4
2016/6/12, 60, 20, 2, 41, 5, 4
2016/6/13, 55, 23, 3, 43, 6, 8
2016/6/14, 57, 21, 6, 45, 5, 5
2016/6/15, 57, 21, 7, 49, 4, 3
2016/6/16, 53, 17, 15, 26, 2, 3
2016/6/17, 51, 14, 13, 25, 2, 3
2016/6/18, 41, 23, 7, 39, 3, 6
2016/6/19, 59, 16, 6, 38, 4, 8
2016/6/20, 43, 22, 5, 54, 5, 9
2016/6/21, 57, 24, 7, 54, 5, 7
2016/6/22, 62, 24, 3, 52, 6, 9
2016/6/23, 66, 26, 5, 55, 6, 5
2016/6/24, 62, 17, 9, 33, 4, 2
2016/6/25, 46, 15, 12, 29, 3, 2
2016/6/26, 45, 13, 16, 23, 3, 2
2016/6/27, 38, 23, 9, 43, 5, 9
2016/6/28, 52, 21, 7, 44, 5, 5
2016/6/29, 54, 23, 8, 55, 5, 4
2016/6/30, 62, 21, 10, 52, 5, 5
2016/1/4, 50, 27, 6, 44, 4, 6
2016/1/5, 53, 31, 2, 36, 5, 6
2016/1/6, 80, 19, 12, 39, 3, 5
2016/1/7, 45, 29, 4, 55, 5, 7
2016/1/8, 59, 18, 10, 36, 3, 4
2016/1/9, 43, 17, 13, 36, 3, 5
2016/1/10, 42, 21, 8, 47, 5, 7
2016/1/11, 53, 21, 14, 41, 4, 7
2016/1/12, 48, 29, 11, 48, 5, 6
2016/1/13, 54, 14, 16, 37, 3, 2
2016/1/14, 37, 14, 13, 28, 1, 4
2016/1/15, 37, 28, 2, 32, 2, 7
2016/1/16, 62, 20, 11, 33, 1, 6
2016/1/17, 48, 29, 9, 41, 3, 7
2016/1/18, 60, 49, 1, 56, 7, 12
2016/1/19, 110, 62, 1, 72, 10, 17
2016/1/20, 139, 51, 2, 53, 6, 11
2016/1/21, 104, 39, 3, 49, 5, 9
2016/1/22, 78, 36, 3, 45, 5, 6
2016/1/23, 66, 19, 3, 29, 4, 3
2016/1/24, 55, 29, 5, 40, 5, 2
2016/1/25, 59, 23, 12, 39, 3, 2
2016/1/26, 47, 16, 15, 36, 4, 2
2016/1/27, 30, 31, 9, 49, 6, 3
2016/1/29, 47, 23, 11, 37, 4, 6
2016/1/30, 38, 20, 7, 37, 4, 8
2016/1/31, 43, 28, 12, 38, 5, 7
2016/2/1, 53, 32, 11, 43, 5, 8
2016/2/2, 57, 22, 6, 38, 4, 9
2016/2/3, 45, 25, 6, 41, 5, 9
2016/2/4, 57, 29, 9, 46, 5, 7
2016/2/5, 55, 23, 11, 29, 3, 4
2016/2/6, 47, 18, 16, 32, 4, 6
2016/2/7, 35, 31, 18, 38, 5, 7
2016/2/8, 54, 28, 11, 49, 6, 9
2016/2/9, 54, 22, 7, 38, 4, 10
2016/2/10, 45, 47, 3, 65, 9, 12
2016/2/11, 85, 27, 5, 41, 4, 5
2016/2/12, 56, 28, 6, 20, 3, 4
2016/2/13, 68, 15, 17, 8, , 4
2016/2/14, 43, 15, 14, 27, 1, 5
2016/2/15, 33, 41, 6, 69, 6, 9
2016/2/16, 71, 36, 4, 69, 4, 8
2016/2/17, 65, 23, 10, 47, 3, 5
2016/2/18, 55, 32, 7, 70, 6, 8
2016/2/19, 60, 22, 5, 50, 4, 4
2016/2/20, 45, 17, 10, 39, 3, 2
2016/2/21, 35, 13, 11, 39, 3, 1
2016/2/22, 29, 17, 9, 37, 2, 3
2016/2/23, 40, 36, 5, 53, 4, 6
2016/2/24, 76, 38, 6, 61, 5, 7
2016/2/25, 79, 38, 7, 60, 5, 8
2016/2/26, 82, 28, 21, 22, 1, 7
2016/2/27, 72, 11, 24, 14, , 7
2016/2/28, 29, 22, 18, 36, 2, 8
2016/2/29, 43, 26, 11, 52, 4, 8
2016/3/1, 54, 22, 11, 49, 4, 7
2016/3/2, 40, 21, 21, 41, 3, 6
2016/3/3, 45, 27, 12, 57, 6, 
2016/3/4, 51, 16, 16, 24, 1, 
2016/3/5, 42, 17, 13, 28, 1, 
2016/3/6, 45, 16, 15, 28, 1, 
2016/3/7, 36, 36, 5, 60, 5, 2
2016/3/8, 67, 16, 11, 37, 2, 1
2016/3/9, 43, 34, 7, 36, 2, 2
2016/3/10, 90, 58, 7, 47, 3, 3
2016/3/11, 152, 65, 6, 47, 2, 4
2016/3/12, 161, 39, 20, 29, , 2
2016/3/13, 108, 28, 21, 29, 1, 2
2016/3/14, 79, 24, 13, 25, , 4
2016/3/15, 69, 22, 13, 25, , 4
2016/3/16, 64, 36, 10, 37, 1, 5
2016/3/17, 94, 17, 19, 27, , 4
2016/3/18, 51, 9, 23, 17, , 3
2016/3/19, 25, 11, 25, 20, , 3
2016/3/20, 32, 25, 13, 38, 2, 4
2016/3/21, 66, 30, 9, 44, 2, 4
2016/3/22, 76, 37, 6, 44, 3, 5
2016/3/23, 92, 41, 5, 70, 6, 7
2016/3/24, 94, 19, 17, 44, 3, 3
2016/3/25, 48, 19, 11, 41, 3, 2
2016/3/26, 49, 19, 11, 39, 3, 1
2016/3/27, 37, 15, 20, 38, 4, 1
2016/3/28, 37, 24, 8, 65, 6, 3
2016/3/29, 50, 26, 7, 51, 5, 4
2016/3/30, 50, 16, 16, 29, 2, 3
2016/3/31, 45, 32, 7, 63, 5, 6
2015/10/1, 47, 30, 8, 38, 3, 4
2015/10/2, 69, 46, 5, 41, 3, 5
2015/10/3, 115, 43, 8, 51, 4, 6
2015/10/4, 103, 29, 9, 45, 5, 5
2015/10/5, 70, 24, 3, 49, 5, 4
2015/10/6, 54, 23, 5, 39, 5, 2
2015/10/7, 55, 29, 5, 44, 6, 3
2015/10/8, 64, 36, 5, 46, 6, 4
2015/10/9, 81, 18, 12, 26, 2, 2
2015/10/10, 46, 32, 15, 18, 1, 3
2015/10/11, 79, 28, 12, 25, 1, 3
2015/10/12, 70, 18, 13, 22, 1, 4
2015/10/13, 47, 15, 14, 23, 1, 4
2015/10/14, 34, 15, 11, 23, 1, 5
2015/10/15, 47, 29, 16, 20, 1, 5
2015/10/16, 68, 19, 16, 17, 1, 4
2015/10/17, 46, 14, 15, 16, 1, 4
2015/10/18, 42, 15, 12, 23, 1, 4
2015/10/19, 38, 27, 8, 36, 4, 6
2015/10/20, 66, 36, 3, 55, 8, 10
2015/10/21, 85, 27, 10, 44, 5, 8
2015/10/22, 57, 36, 4, 59, 7, 9
2015/10/23, 76, 22, 9, 42, 4, 7
2015/10/24, 57, 24, 5, 39, 4, 7
2015/10/25, 58, 29, 5, 39, 4, 7
2015/10/26, 73, 38, 4, 40, 5, 9
2015/10/27, 89, 31, 3, 52, 6, 9
2015/10/28, 72, 28, 4, 52, 6, 9
2015/10/29, 63, 27, 5, 44, 5, 8
2015/10/30, 65, 40, 4, 31, 4, 8
2015/10/31, 100, 55, 3, 34, 6, 13
2015/11/1, 143, 40, 4, 32, 5, 8
2015/11/2, 107, 39, 6, 35, 5, 5
2015/11/3, 89, 34, 3, 40, 6, 3
2015/11/4, 81, 28, 4, 49, 6, 7
2015/11/5, 73, 23, 5, 41, 5, 7
2015/11/6, 62, 24, 4, 32, 4, 5
2015/11/7, 58, 23, 4, 31, 4, 5
2015/11/8, 59, 27, 7, 41, 4, 6
2015/11/9, 55, 28, 10, 43, 5, 7
2015/11/10, 63, 28, 8, 52, 5, 5
2015/11/11, 67, 27, 5, 49, 6, 6
2015/11/12, 63, 30, 8, 55, 6, 5
2015/11/13, 57, 22, 5, 43, 5, 5
2015/11/14, 53, 21, 12, 27, 4, 4
2015/11/15, 47, 27, 14, 46, 5, 7
2015/11/16, 57, 26, 8, 40, 5, 5
2015/11/17, 51, 29, 9, 42, 5, 5
2015/11/18, 59, 31, 8, 56, 6, 4
2015/11/19, 67, 22, 12, 46, 5, 2
2015/11/20, 51, 10, 22, 16, 1, 2
2015/11/21, 18, 20, 10, 31, 2, 4
2015/11/22, 52, 39, 9, 58, 6, 7
2015/11/23, 81, 27, 12, 54, 6, 7
2015/11/24, 58, 18, 11, 31, 3, 3
2015/11/25, 39, 33, 5, 45, 4, 9
2015/11/26, 70, 23, 17, 47, 5, 9
2015/11/27, 55, 24, 6, 41, 4, 10
2015/11/28, 46, 23, 10, 34, 3, 10
2015/11/29, 46, 23, 7, 48, 4, 10
2015/11/30, 50, 26, 8, 55, 5, 8
2015/12/1, 58, 30, 12, 49, 4, 9
2015/12/2, 62, 34, 9, 45, 5, 6
2015/12/3, 70, 26, 13, 43, 6, 5
2015/12/4, 56, 23, 16, 39, 4, 5
2015/12/5, 49, 22, 16, 30, 4, 6
2015/12/6, 53, 31, 8, 32, 5, 4
2015/12/7, 69, 29, 7, 46, 5, 4
2015/12/8, 66, 31, 9, 49, 6, 5
2015/12/9, 60, 26, 16, 44, 5, 5
2015/12/10, 58, 27, 6, 49, 7, 5
2015/12/11, 60, 27, 9, 37, 5, 5
2015/12/12, 57, 22, 11, 23, 4, 4
2015/12/13, 52, 31, 9, 32, 4, 5
2015/12/14, 72, 32, 4, 27, 4, 5
2015/12/15, 78, 32, 9, 42, 5, 5
2015/12/16, 67, 47, 6, 43, 6, 5
2015/12/17, 86, 33, 6, 55, 5, 5
2015/12/18, 70, 28, 5, 39, 4, 5
2015/12/19, 65, 26, 11, 44, 3, 4
2015/12/20, 57, 23, 11, 54, 4, 5
2015/12/21, 47, 16, 11, 41, 3, 4
2015/12/22, 43, 26, 11, 51, 4, 4
2015/12/23, 52, 18, 13, 41, 3, 3
2015/12/24, 42, 17, 16, 30, 2, 2
2015/12/25, 37, 20, 18, 22, 2, 2
2015/12/26, 51, 55, 17, 36, 3, 4
2015/12/27, 90, 35, 6, 35, 3, 3
2015/12/28, 68, 22, 11, 52, 4, 5
2015/12/29, 50, 18, 13, 37, 3, 3
2015/12/30, 41, , , , , 
2016/1/1, 48, 11, 11, 22, , 2
2016/1/2, 33, 15, 9, 31, , 2
