Middle Super Output Area,MSOA name, Open Loop Ground Source Abstraction, Closed Loop Ground Source Abstraction, Air Source Heat Pumps, Rivers (10% Abstraction), Power Stations,Building Heat Rejection;Office,Building Heat Rejection;Retail,Building Heat Rejection;Gyms, Industrial Sources;Part A Processes, Industrial Sources;Part B Processes,Commercial Building Sources - Non HVAC;Supermarkets,Commercial Building Sources - Non HVAC;Data Centres, Wastewater (Treatment Plants);, Tubre rejected, National Grid Infrastructure, UKPN Infrastructure, Sewer heat mining;Various, TOTAL;GWh 
E02000678,Lewisham 026,209,"6,542", -   ,, -   ,539,"5,569", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,13
E02000679,Lewisham 027,244,"7,880", -   ,, -   ,539,"1,381", -   , -   , -   , -   , -   , -   ,, -   , -   ,"4,203",14
E02000680,Lewisham 028,164,"5,603","321,531",, -   ,443,"1,331",363, -   , -   , -   , -   , -   ,, -   ,"6,145", -   ,336
E02000681,Lewisham 029,670,"18,414", -   ,, -   ,539,"12,972",363, -   , -   , -   , -   , -   ,, -   , -   ,"8,855",42
E02000682,Lewisham 030,308,"10,011","71,381",, -   ,539,"5,569",182, -   , -   , -   , -   , -   ,, -   ,"1,892", -   ,90
E02000683,Lewisham 031,128,"3,570", -   ,, -   ,535,"6,789", -   , -   , -   , -   , -   , -   ,, -   , -   ,"3,710",15
E02000684,Lewisham 032,240,"8,170", -   ,, -   ,539,"5,694",363, -   , -   ,366, -   , -   ,, -   , -   ,"7,616",23
E02000685,Lewisham 033,320,"10,144", -   ,, -   ,539,"1,600",363, -   , -   ,366, -   , -   ,, -   , -   , -   ,13
E02000686,Lewisham 034,"1,247","41,806", -   ,, -   ,521,"1,432",363, -   , -   ,183, -   , -   ,, -   , -   ,"3,792",49
E02000687,Lewisham 035,44,960, -   ,, -   ,563,"1,449", -   , -   , -   ,732, -   , -   ,, -   , -   , -   ,4
E02000688,Lewisham 036,808,"27,152", -   ,, -   ,539,"7,501", -   , -   , -   ,183, -   , -   ,, -   , -   ,"4,091",40
E02000689,Merton 001,96,"1,713","822,328",, -   ,793,"13,646",182, -   , -   , -   , -   , -   ,,"33,599","16,657","4,771",894
E02000690,Merton 002,458,"15,284", -   ,, -   ,"22,777","7,037",182, -   , -   , -   , -   , -   ,, -   , -   , -   ,46
E02000691,Merton 003,41,"1,246", -   ,, -   ,"8,726","21,479", -   , -   , -   ,732, -   , -   ,, -   , -   , -   ,32
E02000692,Merton 004,34,"1,166", -   ,, -   ,"10,471","17,857",182, -   , -   ,366, -   , -   ,, -   , -   , -   ,30
E02000693,Merton 005,272,"9,318", -   ,, -   ,654,"17,183",363, -   , -   ,183, -   , -   ,, -   , -   ,"5,322",33
E02000694,Merton 006,85,"2,850", -   ,, -   ,"5,024","7,665",182, -   , -   ,183, -   , -   ,, -   , -   ,"5,306",21
E02000695,Merton 007,53,401, -   ,, -   ,793,"1,584", -   , -   , -   , -   , -   , -   ,, -   , -   ,"4,900",8
E02000696,Merton 008,94,"2,824","103,909",, -   ,793,"1,432", -   , -   , -   , -   , -   , -   ,, -   ,"1,588","5,035",116
E02000697,Merton 009,185,"6,332","184,169",, -   ,"9,232","13,983",182, -   , -   ,915, -   , -   ,185, -   ,"2,332","13,874",231
E02000698,Merton 010,664,"20,477", -   ,, -   ,"5,067","7,037", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,33
E02000699,Merton 011,157,"5,391","49,465",, -   ,661,"5,694", -   , -   , -   , -   , -   , -   ,, -   ,"2,133","4,805",68
E02000700,Merton 012,183,"4,284", -   ,, -   ,626,"7,037", -   , -   , -   , -   , -   , -   ,, -   , -   ,"4,962",17
E02000701,Merton 013,290,"8,632", -   ,, -   ,"4,391","5,804",182, -   , -   , -   , -   , -   ,, -   , -   ,"5,213",25
E02000702,Merton 014,"1,061","36,321", -   ,, -   ,793,"5,639", -   , -   ,713, -   , -   , -   ,, -   , -   ,"4,542",49
E02000703,Merton 015,166,"5,672", -   ,, -   ,"4,560","1,398", -   , -   , -   ,183, -   , -   ,, -   , -   ,"4,565",17
E02000704,Merton 016,806,"25,131", -   ,, -   ,"4,307","6,351",363, -   , -   ,"2,166", -   , -   ,, -   , -   ,"19,082",58
E02000705,Merton 017,375,"12,189", -   ,, -   ,793,"5,968", -   , -   , -   , -   , -   , -   ,, -   , -   ,"5,039",24
E02000706,Merton 018,140,"4,778", -   ,, -   ,570,"1,651",182, -   , -   ,"2,716", -   , -   ,, -   , -   ,"5,107",15
E02000707,Merton 019,716,"24,062", -   ,, -   ,793,"7,037", -   , -   , -   , -   , -   , -   ,, -   , -   ,"4,420",37
E02000708,Merton 020,795,"26,808", -   ,, -   ,683,"17,015", -   , -   , -   , -   , -   , -   ,, -   , -   ,"4,987",50
E02000709,Merton 021,610,"19,312", -   ,, -   ,793,"1,297", -   , -   , -   , -   , -   , -   ,, -   , -   ,"14,433",36
E02000710,Merton 022,220,"7,461", -   ,, -   ,493,"1,668",182, -   , -   , -   , -   , -   ,, -   , -   ,"40,790",51
E02000711,Merton 023,280,"9,598", -   ,, -   ,450,"5,749", -   , -   , -   ,732, -   , -   ,, -   , -   , -   ,17
E02000712,Merton 024,941,"30,896", -   ,, -   ,676,"1,280", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,34
E02000713,Merton 025,289,"9,900", -   ,, -   ,507,"5,639", -   , -   ,713, -   , -   , -   ,, -   , -   ,"4,209",21
E02000714,Newham 001,28,970, -   ,, -   ,352,"1,129", -   , -   , -   ,366, -   , -   ,, -   , -   , -   ,3
E02000715,Newham 002,42,"1,444", -   ,, -   ,599,"1,634", -   , -   , -   , -   , -   , -   ,, -   , -   ,"3,329",7
E02000716,Newham 003,27,50, -   ,, -   ,599,"1,398", -   , -   ,713,366, -   , -   ,, -   , -   ,"10,371",14
E02000717,Newham 004,28,949, -   ,, -   ,514,"1,617", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,3
E02000718,Newham 005,316,"10,513", -   ,, -   ,599,362, -   , -   , -   , -   , -   , -   ,, -   , -   ,"11,833",24
E02000719,Newham 006,46,"1,566", -   ,, -   ,599,"1,567", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,4
E02000720,Newham 007,5,180, -   ,, -   ,599,"5,639", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,6
E02000721,Newham 008,18,606, -   ,, -   ,626,"1,365", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,3
E02000722,Newham 009,16,563, -   ,, -   ,612,"1,449",182, -   , -   , -   , -   , -   ,, -   , -   , -   ,3
E02000723,Newham 010,117,"3,991", -   ,, -   ,584,"6,187", -   , -   , -   ,"1,098", -   , -   ,, -   , -   , -   ,12
E02000724,Newham 011,10,359, -   ,, -   ,599,"1,600", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,3
E02000725,Newham 012,35,"1,183", -   ,, -   ,"4,644","8,048",182, -   , -   ,732, -   , -   ,, -   , -   , -   ,15
E02000726,Newham 013,845,"27,412", -   ,, -   ,"4,560","6,461", -   , -   ,636,183, -   , -   ,, -   , -   ,"25,007",65
E02000727,Newham 014,18,544, -   ,, -   ,542,"6,242", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,7
E02000728,Newham 015,221,"7,581", -   ,, -   ,599,"1,600", -   , -   , -   , -   , -   , -   ,, -   , -   ,"4,101",14
E02000729,Newham 016, -   , -   , -   ,, -   ,599,"1,061", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,2
E02000730,Newham 017, -   , -   , -   ,, -   ,500,"5,694", -   ,"7,790", -   ,366, -   , -   ,, -   , -   , -   ,14
E02000731,Newham 018,39,"1,321", -   ,, -   ,500,"7,939", -   , -   , -   ,183, -   , -   ,, -   , -   , -   ,10
E02000732,Newham 019,92,"3,161", -   ,, -   ,599,"5,585", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,9
E02000733,Newham 020,119,"4,063", -   ,, -   ,570,"1,600", -   , -   , -   , -   , -   , -   ,, -   , -   ,"11,053",17
E02000734,Newham 021,40,"1,363", -   ,, -   ,599,"1,398",182, -   , -   , -   , -   , -   ,, -   , -   , -   ,4
E02000735,Newham 022,101,"2,405", -   ,, -   ,598,"1,415", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,5
E02000736,Newham 023,596,"16,752", -   ,, -   ,443,"5,749", -   , -   , -   , -   , -   , -   ,, -   , -   ,"12,558",36
E02000737,Newham 024,259,"8,869","36,886",, -   ,500,"1,466",182, -   , -   , -   , -   , -   ,, -   ,"1,591", -   ,50
E02000738,Newham 025,18,633, -   ,, -   ,599,"1,280", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,3
E02000739,Newham 026,94,"3,212", -   ,, -   ,563,"1,398", -   , -   ,636, -   , -   , -   ,, -   , -   ,"22,590",28
E02000740,Newham 027,364,"12,468", -   ,, -   ,599,"1,011", -   , -   ,713, -   , -   , -   ,, -   , -   ,"3,110",18
E02000741,Newham 028,264,"9,045", -   ,, -   ,591,"5,530", -   , -   , -   , -   , -   , -   ,, -   , -   ,"7,316",23
E02000742,Newham 029,178,"6,089", -   ,, -   ,599,"1,600", -   , -   , -   , -   , -   , -   ,, -   , -   ,"12,203",21
E02000743,Newham 030,67,"2,299", -   ,, -   ,605,"1,398",182, -   , -   , -   , -   , -   ,, -   , -   ,"3,476",8
E02000744,Newham 031,90,"3,070", -   ,, -   ,507,"1,617",182, -   , -   , -   , -   , -   ,, -   , -   ,"3,253",9
E02000745,Newham 032,211,"7,225", -   ,, -   ,599,"1,112", -   , -   , -   , -   , -   , -   ,, -   , -   ,"3,814",13
E02000746,Newham 033,"1,990","67,592", -   ,"493,545","121,819","5,235","14,067", -   , -   , -   ,"4,516", -   ,"5,656,614",, -   , -   ,"3,432","6,369"
E02000747,Newham 034,475,"16,280","825,891","180,077","1,307",599,"6,242",363, -   , -   , -   , -   , -   ,,"33,599","8,839","4,087","1,078"
E02000748,Newham 035,989,"32,592", -   ,, -   ,599,"1,600", -   , -   , -   ,732, -   , -   ,, -   , -   ,"3,135",40
E02000749,Newham 036,370,"11,785", -   ,, -   ,599,"1,415", -   , -   , -   , -   , -   , -   ,, -   , -   ,"3,649",18
E02000750,Newham 037,959,"32,849","126,430",,"18,204","5,784","1,600", -   ,"7,790",636, -   , -   , -   ,, -   ,"1,296","3,900",199
E02000751,Redbridge 001,700,"23,829", -   ,, -   ,666,"1,600", -   , -   , -   , -   , -   , -   ,, -   , -   ,"5,645",32
E02000752,Redbridge 002,"2,719","93,095", -   ,, -   ,556,"1,466", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,98
E02000753,Redbridge 003,95,"3,264", -   ,, -   ,666,"5,699", -   , -   , -   ,183, -   , -   ,, -   , -   , -   ,10
E02000754,Redbridge 004,620,"21,221", -   ,, -   ,666,"5,749", -   , -   , -   , -   , -   , -   ,, -   , -   ,"3,685",32
E02000755,Redbridge 005,765,"25,691", -   ,, -   ,521,"1,482", -   , -   , -   ,366, -   , -   ,, -   , -   ,"13,519",42
E02000756,Redbridge 006,"2,083","68,510", -   ,, -   ,612,"6,680",363, -   , -   ,183, -   , -   ,, -   , -   , -   ,78
E02000757,Redbridge 007,200,"6,415","126,267",, -   ,"4,560","7,501",545, -   , -   ,915, -   , -   ,, -   ,"1,235", -   ,148
E02000758,Redbridge 008,425,"14,536", -   ,, -   ,666,"5,699",182, -   , -   , -   , -   , -   ,, -   , -   , -   ,22
E02000759,Redbridge 009,"1,084","34,985", -   ,, -   ,"4,560","1,550", -   , -   , -   , -   , -   , -   ,, -   , -   ,"13,810",56
E02000760,Redbridge 010,202,"5,328","918,236",, -   ,666,"5,699", -   , -   , -   ,366, -   , -   ,, -   ,"7,258", -   ,938
E02000761,Redbridge 011,266,"9,106", -   ,, -   ,464,"5,699", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,16
E02000762,Redbridge 012,53,"1,824", -   ,, -   ,666,"1,567", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,4
E02000763,Redbridge 013,"2,333","78,564", -   ,, -   ,666,"6,789",182, -   , -   ,183, -   , -   ,, -   , -   , -   ,89
E02000764,Redbridge 014,428,"14,638", -   ,, -   ,"24,048","7,337",182, -   , -   ,366, -   , -   ,, -   , -   , -   ,47
E02000765,Redbridge 015,42,"1,441", -   ,, -   ,666,"5,475", -   , -   , -   ,"2,350", -   , -   ,, -   , -   , -   ,10
E02000766,Redbridge 016,465,"15,365", -   ,, -   ,"4,982","5,699", -   , -   , -   ,"2,166", -   , -   ,,"33,599", -   ,"3,700",66
E02000767,Redbridge 017,96,"3,281", -   ,, -   ,619,"7,939", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,12
E02000768,Redbridge 018,611,"15,843", -   ,, -   ,666,"5,699",363, -   , -   , -   , -   , -   ,, -   , -   ,"13,911",37
E02000769,Redbridge 019,148,"4,560", -   ,, -   ,666,"5,858", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,11
E02000770,Redbridge 020,598,"19,923", -   ,, -   ,521,"1,146",182, -   , -   , -   , -   , -   ,, -   , -   , -   ,22
E02000771,Redbridge 021,6,196, -   ,, -   ,666,"1,668", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,3
E02000772,Redbridge 022,501,"16,246", -   ,, -   ,669,"8,158",363, -   ,336,"2,166", -   , -   ,, -   , -   , -   ,28
E02000773,Redbridge 023,28,413, -   ,, -   ,549,"1,415",363, -   , -   , -   , -   , -   ,, -   , -   , -   ,3
E02000774,Redbridge 024,56,"1,902", -   ,, -   ,626,"1,499",182, -   , -   , -   , -   , -   ,, -   , -   , -   ,4
E02000775,Redbridge 025,14,479, -   ,, -   ,666,"5,699", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,7
E02000776,Redbridge 026,2,79, -   ,, -   ,591,"1,634", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,2
E02000777,Redbridge 027,"2,166","73,089", -   ,, -   ,666,"5,699", -   , -   ,713, -   , -   , -   ,, -   , -   ,"15,016",97
E02000778,Redbridge 028,511,"15,068", -   ,, -   ,"4,644","1,499", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,22
E02000779,Redbridge 029,292,"10,009", -   ,, -   ,584,"1,449", -   , -   , -   ,"1,098", -   , -   ,, -   , -   ,"29,682",43
E02000780,Redbridge 030,90,"3,086", -   ,, -   ,605,"7,556",182, -   , -   ,183, -   , -   ,, -   , -   , -   ,12
E02000781,Redbridge 031,343,"10,779", -   ,, -   ,373,"1,550", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,13
E02000782,Redbridge 032,167,"5,296", -   ,, -   ,647,"6,187",182, -   , -   ,183, -   , -   ,, -   , -   ,"12,899",26
E02000783,Redbridge 033,196,"5,837", -   ,, -   ,666,"1,162", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,8
E02000784,Richmond upon Thames 001,"1,515","50,552", -   ,, -   ,"9,064","17,015", -   , -   , -   ,183, -   , -   ,, -   , -   , -   ,78
E02000785,Richmond upon Thames 002,23,364, -   ,, -   ,"9,401","7,172",182, -   , -   ,183, -   , -   ,, -   , -   ,"5,581",23
E02000786,Richmond upon Thames 003,830,"28,022","143,338","14,006", -   ,"9,852","13,056",363, -   , -   ,183, -   , -   ,, -   ,"1,160","6,583",217
E02000787,Richmond upon Thames 004,277,"7,100", -   ,, -   ,"4,349","16,847",182, -   ,713,183, -   , -   ,, -   , -   ,"11,492",41
E02000788,Richmond upon Thames 005,161,"3,634", -   ,, -   ,"6,122","12,635", -   , -   , -   ,366, -   , -   ,, -   , -   , -   ,23
E02000789,Richmond upon Thames 006,29,204, -   ,, -   ,"23,413","14,656", -   , -   , -   , -   , -   , -   ,, -   , -   ,"3,722",42
E02000790,Richmond upon Thames 007,111,"3,556", -   ,, -   ,"8,782","1,533", -   , -   , -   ,183, -   , -   ,, -   , -   , -   ,14
E02000791,Richmond upon Thames 008,324,"11,005", -   ,, -   ,"24,578","24,933",545, -   , -   ,732, -   , -   ,, -   , -   ,"3,538",66
E02000792,Richmond upon Thames 009,426,"14,588", -   ,, -   ,"9,852","7,994", -   , -   , -   , -   , -   , -   ,, -   , -   ,"11,888",45
E02000793,Richmond upon Thames 010,195,"6,672", -   ,, -   ,"1,124","7,227", -   , -   , -   ,366, -   , -   ,, -   , -   ,"4,581",20
E02000794,Richmond upon Thames 011,450,"14,671", -   ,, -   ,"8,726","12,777",182, -   , -   , -   , -   , -   ,, -   , -   ,"3,785",41
E02000795,Richmond upon Thames 012,4, -   , -   ,, -   ,"5,911","7,337", -   , -   , -   , -   , -   , -   ,, -   , -   ,"4,053",17
E02000796,Richmond upon Thames 013,311,"10,152", -   ,, -   ,"4,518","1,550", -   , -   , -   , -   , -   , -   ,, -   , -   ,"5,977",23
E02000797,Richmond upon Thames 014,67,"2,309", -   ,, -   ,"8,444","7,994",545, -   , -   ,549, -   , -   ,, -   , -   ,"3,945",24
E02000798,Richmond upon Thames 015,"1,684","55,158", -   ,, -   ,"6,038","15,330", -   , -   , -   ,183, -   , -   ,, -   , -   ,"6,393",85
E02000799,Richmond upon Thames 016,105,"3,311", -   ,, -   ,"1,124","12,777",182, -   , -   , -   , -   , -   ,, -   , -   ,"6,563",24
E02000800,Richmond upon Thames 017,184,"5,520", -   ,, -   ,"1,124","12,777", -   , -   , -   ,183, -   , -   ,, -   , -   , -   ,20
E02000801,Richmond upon Thames 018,7, -   , -   ,, -   ,"6,122","7,665", -   , -   , -   , -   , -   , -   ,, -   , -   ,"3,923",18
E02000802,Richmond upon Thames 019,0,8, -   ,, -   ,"9,345","7,282", -   , -   , -   ,549, -   , -   ,, -   , -   , -   ,17
E02000803,Richmond upon Thames 020,384,"13,155", -   ,, -   ,"8,444","12,777", -   , -   , -   ,183, -   , -   ,, -   , -   ,"5,434",40
E02000804,Richmond upon Thames 021,8,252, -   ,, -   ,"8,557","7,884",363, -   , -   ,183, -   , -   ,, -   , -   ,"13,860",31
E02000805,Richmond upon Thames 022,97, -   , -   ,"2,000,860", -   ,"10,921","6,406",363, -   , -   , -   , -   , -   ,, -   , -   ,"20,719","2,039"
E02000806,Richmond upon Thames 023,157,812, -   ,, -   ,"8,895","6,406",182, -   , -   , -   , -   , -   ,, -   , -   , -   ,16
E02000807,Southwark 001,239,"8,191", -   ,, -   ,781,"6,030",363, -   , -   , -   , -   , -   ,, -   , -   ,"4,748",20
E02000808,Southwark 002,87,"2,988","40,667",, -   ,"10,358","7,391",363, -   , -   ,366, -   , -   ,188, -   ,"1,077","5,254",69
E02000809,Southwark 003,97,"3,326","34,947",, -   ,"23,836","7,501",363, -   , -   ,183, -   , -   ,, -   ,"1,046","6,625",78
E02000810,Southwark 004,81,"2,721","69,362",, -   ,781,"1,129", -   , -   , -   , -   , -   , -   ,, -   ,"1,470","5,058",81
E02000811,Southwark 005,130,"4,349","71,775",, -   ,"9,626","1,331",182, -   , -   ,366, -   , -   ,377, -   ,"1,002","4,818",94
E02000812,Southwark 006,82,"2,791", -   ,, -   ,"10,246","16,257", -   , -   , -   ,915, -   , -   ,, -   , -   ,"5,594",36
E02000813,Southwark 007,277,"9,476", -   ,, -   ,"4,813","13,646",182, -   , -   ,"2,899", -   , -   ,, -   , -   ,"4,635",36
E02000814,Southwark 008,239,"8,190", -   ,, -   ,781,"1,533",182, -   , -   , -   , -   , -   ,, -   , -   ,"5,204",16
E02000815,Southwark 009,78,"2,659", -   ,, -   ,"6,291","1,533", -   , -   , -   , -   , -   , -   ,, -   , -   ,"4,550",15
E02000816,Southwark 010,63,"1,906","112,348",, -   ,781,"1,230", -   , -   , -   , -   , -   , -   ,, -   ,"2,961","5,066",124
E02000817,Southwark 011,181,"6,207", -   ,, -   ,781,"1,129",182, -   , -   , -   , -   , -   ,, -   , -   ,"3,898",12
E02000818,Southwark 012,85,"2,923", -   ,, -   ,591,"6,296", -   , -   , -   ,732, -   , -   ,, -   , -   ,"4,528",15
E02000819,Southwark 013,31,"1,076", -   ,, -   ,591,"12,719", -   , -   , -   ,"2,166", -   , -   ,, -   , -   ,"4,536",21
E02000820,Southwark 014,49,"1,672", -   ,, -   ,"4,518","5,475", -   , -   , -   ,183, -   , -   ,, -   , -   ,"4,870",17
E02000821,Southwark 015,319,"10,859", -   ,, -   ,605,"6,953", -   , -   , -   ,"2,166", -   , -   ,, -   , -   ,"4,865",26
E02000822,Southwark 016,208,"7,112", -   ,, -   ,781,"13,730", -   , -   , -   ,366, -   , -   ,, -   , -   ,"5,104",27
E02000823,Southwark 017,247,"8,383", -   ,, -   ,500,"1,516",182, -   , -   , -   , -   , -   ,, -   , -   ,"4,649",15
E02000824,Southwark 018,116,"3,967", -   ,, -   ,570,"7,337", -   , -   , -   , -   , -   , -   ,,"33,599", -   ,"5,286",51
E02000825,Southwark 019,99,"3,393", -   ,, -   ,781,"6,030", -   , -   , -   , -   , -   , -   ,, -   , -   ,"5,164",15
E02000826,Southwark 020,67,"2,211", -   ,, -   ,"6,080","1,331",182, -   , -   ,366, -   , -   ,, -   , -   ,"5,384",16
E02000827,Southwark 021,43,"1,482", -   ,, -   ,584,"1,499",182, -   , -   ,732, -   , -   ,, -   , -   ,"6,013",11
E02000828,Southwark 022,80,"2,617", -   ,, -   ,697,"7,118",363, -   , -   ,"1,464", -   , -   ,, -   , -   ,"4,641",17
E02000829,Southwark 023,114,"3,861", -   ,, -   ,514,"1,348", -   , -   , -   , -   , -   , -   ,, -   , -   ,"5,322",11
E02000830,Southwark 024,84,"2,712","118,539",, -   ,577,"1,567", -   , -   , -   , -   , -   , -   ,, -   ,"4,183","4,775",132
E02000831,Southwark 025,53,"1,805", -   ,, -   ,563,"6,242", -   , -   , -   ,"2,350", -   , -   ,, -   , -   ,"5,040",16
E02000832,Southwark 026,2,61, -   ,, -   ,577,"1,331", -   , -   , -   , -   , -   , -   ,, -   , -   ,"5,399",7
E02000833,Southwark 027,360,"12,328", -   ,, -   ,781,"6,030", -   , -   , -   ,183, -   , -   ,, -   , -   , -   ,20
E02000834,Southwark 028,335,"11,463", -   ,, -   ,605,"5,804",182, -   , -   ,366, -   , -   ,, -   , -   ,"23,460",42
E02000835,Southwark 029,362,"9,157", -   ,, -   ,781,"6,030", -   , -   ,713, -   , -   , -   ,, -   , -   ,"4,087",21
E02000836,Southwark 030,142,"4,862","72,101",, -   ,556,"6,515", -   , -   , -   , -   , -   , -   ,, -   ,"1,018","4,778",90
E02000837,Southwark 031,669,"22,896", -   ,, -   ,676,"6,789",182, -   , -   , -   , -   , -   ,, -   , -   ,"4,468",36
E02000838,Southwark 032,206,"6,452", -   ,, -   ,781,"1,617", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,9
E02000839,Southwark 033,"1,275","39,049", -   ,, -   ,781,"6,030",363, -   , -   , -   , -   , -   ,, -   , -   ,"17,624",65
E02000840,Sutton 001,699,"23,642", -   ,, -   ,"4,433","5,858", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,35
E02000841,Sutton 002,461,"15,773", -   ,, -   ,450,"1,533",363, -   , -   , -   , -   , -   ,, -   , -   , -   ,19
E02000842,Sutton 003,480,"15,450", -   ,, -   ,654,"5,475", -   , -   , -   ,"2,166", -   , -   ,, -   , -   ,"50,772",75
E02000843,Sutton 004,321,"9,533", -   ,, -   ,493,"1,617", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,12
E02000844,Sutton 005,130,"3,373", -   ,, -   ,"5,869","1,348",182, -   , -   , -   , -   , -   ,, -   , -   , -   ,11
E02000845,Sutton 006,359,"11,189", -   ,, -   ,690,"6,406", -   , -   , -   ,549, -   , -   ,, -   , -   ,"4,900",24
E02000846,Sutton 007,562,"17,390", -   ,, -   ,691,"5,886", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,25
E02000847,Sutton 008,55,"1,898", -   ,, -   ,633,"6,023", -   , -   , -   ,549, -   , -   ,, -   , -   ,"4,958",14
E02000848,Sutton 009,77,"2,600", -   ,, -   ,"4,222","13,477",182, -   , -   , -   , -   , -   ,, -   , -   , -   ,21
E02000849,Sutton 010,367,"10,547", -   ,, -   ,690,"1,516",182, -   , -   , -   , -   , -   ,, -   , -   , -   ,13
E02000850,Sutton 011,"1,000","31,264", -   ,,"91,991",647,"13,561",182, -   , -   ,"2,166", -   ,"546,836",,"33,599", -   ,"5,920",727
E02000851,Sutton 012,118,"4,029", -   ,, -   ,"4,940","7,829",363, -   , -   ,"2,899","8,418", -   ,, -   , -   , -   ,29
E02000852,Sutton 013,104,"3,402", -   ,, -   ,691,"5,886", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,10
E02000853,Sutton 014,474,"13,163", -   ,, -   ,"4,518","1,112",182, -   , -   , -   , -   , -   ,, -   , -   , -   ,19
E02000854,Sutton 015,202,"5,584", -   ,, -   ,661,"1,584",182, -   , -   ,366, -   , -   ,, -   , -   , -   ,9
E02000855,Sutton 016,31,290, -   ,, -   ,"5,024","5,968",182, -   , -   ,549, -   , -   ,, -   , -   , -   ,12
E02000856,Sutton 017,42,"1,451", -   ,, -   ,654,"6,789", -   , -   , -   ,915, -   , -   ,, -   , -   , -   ,10
E02000857,Sutton 018,25,846, -   ,, -   ,691,"5,886",363, -   , -   ,183, -   , -   ,, -   , -   , -   ,8
E02000858,Sutton 019,935,"32,005", -   ,, -   ,633,"5,694",182, -   , -   , -   ,"71,224", -   ,, -   , -   , -   ,111
E02000859,Sutton 020,123,"2,506", -   ,, -   ,676,"1,533",182, -   , -   ,183, -   , -   ,, -   , -   , -   ,5
E02000860,Sutton 021,120,"3,115", -   ,, -   ,691,"6,515", -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,10
E02000861,Sutton 022,259,"8,866", -   ,, -   ,691,"5,475", -   , -   , -   ,366, -   , -   ,, -   , -   , -   ,16
E02000862,Sutton 023,"1,056","36,049", -   ,, -   ,"4,307","1,482",363, -   , -   , -   , -   , -   ,, -   , -   , -   ,43
E02000863,Sutton 024,"3,895","131,584", -   ,, -   ,691,"5,886",363, -   , -   , -   , -   , -   ,, -   , -   , -   ,142
E02000864,Tower Hamlets 001,1,32, -   ,, -   ,"4,433","7,008", -   , -   , -   , -   , -   , -   ,, -   , -   ,"4,529",16
E02000865,Tower Hamlets 002,24,820, -   ,, -   ,941,"1,499",182, -   , -   , -   , -   , -   ,, -   , -   ,"3,905",7
E02000866,Tower Hamlets 003,649,"22,237", -   ,, -   ,941,"6,242",182, -   , -   , -   , -   , -   ,, -   , -   ,"5,122",35
E02000867,Tower Hamlets 004,61,"2,087", -   ,, -   ,697,"1,516",182, -   , -   , -   , -   , -   ,, -   , -   ,"4,771",9
E02000868,Tower Hamlets 005,3,90, -   ,, -   ,"5,109","7,556",363, -   , -   ,366, -   , -   ,190, -   , -   ,"3,732",17
E02000869,Tower Hamlets 006,6,220, -   ,, -   ,"5,109","6,077", -   , -   , -   , -   , -   , -   ,, -   , -   ,"2,934",14
E02000870,Tower Hamlets 007,23,599, -   ,, -   ,"5,024","1,634", -   , -   , -   , -   , -   , -   ,188, -   , -   ,"3,698",11
E02000871,Tower Hamlets 008,79,"2,527", -   ,, -   ,941,"1,314", -   , -   ,636,"2,166", -   , -   ,, -   , -   ,"4,651",12
E02000872,Tower Hamlets 009,63,"2,162", -   ,, -   ,"4,982","5,804", -   , -   , -   , -   , -   , -   ,, -   , -   ,"3,795",17
E02000873,Tower Hamlets 010,56,"1,928", -   ,, -   ,"4,855","5,694", -   , -   , -   , -   , -   , -   ,, -   , -   ,"4,979",18
E02000874,Tower Hamlets 011,71,"2,447", -   ,, -   ,941,"7,172", -   , -   , -   , -   , -   , -   ,, -   , -   ,"4,144",15
